Year MO DY HR MN BOUH
2013 04 08 14 17 20831.46
2013 04 08 14 18 20831.36
2013 04 08 14 19 20831.20
2013 04 08 14 20 20830.98
2013 04 08 14 21 20830.71
2013 04 08 14 22 20830.57
2013 04 08 14 23 20830.40
2013 04 08 14 24 20830.56
2013 04 08 14 25 20830.50
2013 04 08 14 26 20830.48
2013 04 08 14 27 20829.86
2013 04 08 14 28 20830.13
2013 04 08 14 29 20829.92
2013 04 08 14 30 20829.85
2013 04 08 14 31 20829.41
2013 04 08 14 32 20829.29
2013 04 08 14 33 20829.12
2013 04 08 14 34 20828.92
2013 04 08 14 35 20828.83
2013 04 08 14 36 20828.67
2013 04 08 14 37 20828.56
2013 04 08 14 38 20828.38
2013 04 08 14 39 20828.44
2013 04 08 14 40 20828.19
2013 04 08 14 41 20827.97
2013 04 08 14 42 20827.82
2013 04 08 14 43 20827.60
2013 04 08 14 44 20827.43
2013 04 08 14 45 20827.38
2013 04 08 14 46 20827.14
2013 04 08 14 47 20826.90
2013 04 08 14 48 20826.79
2013 04 08 14 49 20826.53
2013 04 08 14 50 20826.38
2013 04 08 14 51 20826.12
2013 04 08 14 52 20825.86
2013 04 08 14 53 20825.56
2013 04 08 14 54 20825.35
2013 04 08 14 55 20825.12
2013 04 08 14 56 20824.96
2013 04 08 14 57 20824.74
2013 04 08 14 58 20824.41
2013 04 08 14 59 20824.08
2013 04 08 15 00 20823.79
2013 04 08 15 01 20823.54
2013 04 08 15 02 20823.47
2013 04 08 15 03 20823.43
2013 04 08 15 04 20823.35
2013 04 08 15 05 20823.23
2013 04 08 15 06 20823.07
2013 04 08 15 07 20822.95
2013 04 08 15 08 20822.71
2013 04 08 15 09 20822.57
2013 04 08 15 10 20822.43
2013 04 08 15 11 20822.18
2013 04 08 15 12 20822.03
2013 04 08 15 13 20821.73
2013 04 08 15 14 20821.40
2013 04 08 15 15 20820.99
2013 04 08 15 16 20820.65
2013 04 08 15 17 20820.37
2013 04 08 15 18 20820.14
2013 04 08 15 19 20819.91
2013 04 08 15 20 20819.65
2013 04 08 15 21 20819.52
2013 04 08 15 22 20819.26
2013 04 08 15 23 20819.35
2013 04 08 15 24 20819.19
2013 04 08 15 25 20818.80
2013 04 08 15 26 20818.39
2013 04 08 15 27 20818.03
2013 04 08 15 28 20817.76
2013 04 08 15 29 20817.40
2013 04 08 15 30 20817.15
2013 04 08 15 31 20816.98
2013 04 08 15 32 20816.63
2013 04 08 15 33 20816.37
2013 04 08 15 34 20816.08
2013 04 08 15 35 20815.85
2013 04 08 15 36 20815.61
2013 04 08 15 37 20815.25
2013 04 08 15 38 20814.87
2013 04 08 15 39 20814.49
2013 04 08 15 40 20814.16
2013 04 08 15 41 20813.89
2013 04 08 15 42 20813.51
2013 04 08 15 43 20813.19
2013 04 08 15 44 20812.86
2013 04 08 15 45 20812.51
2013 04 08 15 46 20812.10
2013 04 08 15 47 20811.72
2013 04 08 15 48 20811.43
2013 04 08 15 49 20811.13
2013 04 08 15 50 20810.70
2013 04 08 15 51 20810.36
2013 04 08 15 52 20809.94
2013 04 08 15 53 20809.65
2013 04 08 15 54 20809.31
2013 04 08 15 55 20809.04
2013 04 08 15 56 20808.71
2013 04 08 15 57 20808.36
2013 04 08 15 58 20808.01
2013 04 08 15 59 20807.68
2013 04 08 16 00 20807.43
2013 04 08 16 01 20807.07
2013 04 08 16 02 20806.73
2013 04 08 16 03 20806.34
2013 04 08 16 04 20805.84
2013 04 08 16 05 20805.67
2013 04 08 16 06 20805.33
2013 04 08 16 07 20804.96
2013 04 08 16 08 20804.61
2013 04 08 16 09 20804.31
2013 04 08 16 10 20803.75
2013 04 08 16 11 20803.21
2013 04 08 16 12 20802.87
2013 04 08 16 13 20802.71
2013 04 08 16 14 20802.46
2013 04 08 16 15 20802.15
2013 04 08 16 16 20801.88
2013 04 08 16 17 20801.56
2013 04 08 16 18 20801.21
2013 04 08 16 19 20800.84
2013 04 08 16 20 20800.47
2013 04 08 16 21 20800.14
2013 04 08 16 22 20799.84
2013 04 08 16 23 20799.34
2013 04 08 16 24 20798.94
2013 04 08 16 25 20798.56
2013 04 08 16 26 20798.22
2013 04 08 16 27 20797.89
2013 04 08 16 28 20797.61
2013 04 08 16 29 20797.26
2013 04 08 16 30 20796.98
2013 04 08 16 31 20796.74
2013 04 08 16 32 20796.43
2013 04 08 16 33 20796.07
2013 04 08 16 34 20795.84
2013 04 08 16 35 20795.59
2013 04 08 16 36 20795.31
2013 04 08 16 37 20795.04
2013 04 08 16 38 20794.76
2013 04 08 16 39 20794.49
2013 04 08 16 40 20794.31
2013 04 08 16 41 20794.09
2013 04 08 16 42 20793.94
2013 04 08 16 43 20793.81
2013 04 08 16 44 20793.72
2013 04 08 16 45 20793.42
2013 04 08 16 46 20793.18
2013 04 08 16 47 20792.87
2013 04 08 16 48 20792.65
2013 04 08 16 49 20792.45
2013 04 08 16 50 20792.35
2013 04 08 16 51 20792.31
2013 04 08 16 52 20792.16
2013 04 08 16 53 20792.01
2013 04 08 16 54 20791.82
2013 04 08 16 55 20791.67
2013 04 08 16 56 20791.39
2013 04 08 16 57 20791.16
2013 04 08 16 58 20791.03
2013 04 08 16 59 20790.99
2013 04 08 17 00 20790.84
2013 04 08 17 01 20790.76
2013 04 08 17 02 20790.63
2013 04 08 17 03 20790.67
2013 04 08 17 04 20790.55
2013 04 08 17 05 20790.48
2013 04 08 17 06 20790.41
2013 04 08 17 07 20790.22
2013 04 08 17 08 20790.22
2013 04 08 17 09 20790.21
2013 04 08 17 10 20790.15
2013 04 08 17 11 20790.25
2013 04 08 17 12 20790.51
2013 04 08 17 13 20790.56
2013 04 08 17 14 20790.60
2013 04 08 17 15 20790.70
2013 04 08 17 16 20790.63
2013 04 08 17 17 20790.42
2013 04 08 17 18 20790.81
2013 04 08 17 19 20790.99
2013 04 08 17 20 20791.31
2013 04 08 17 21 20791.52
2013 04 08 17 22 20791.33
2013 04 08 17 23 20791.50
2013 04 08 17 24 20791.76
2013 04 08 17 25 20791.78
2013 04 08 17 26 20791.86
2013 04 08 17 27 20791.77
2013 04 08 17 28 20791.94
2013 04 08 17 29 20792.13
2013 04 08 17 30 20792.27
2013 04 08 17 31 20792.37
2013 04 08 17 32 20792.48
2013 04 08 17 33 20792.85
2013 04 08 17 34 20793.24
2013 04 08 17 35 20793.10
2013 04 08 17 36 20792.83
2013 04 08 17 37 20793.03
2013 04 08 17 38 20793.70
2013 04 08 17 39 20793.90
2013 04 08 17 40 20794.04
2013 04 08 17 41 20794.40
2013 04 08 17 42 20794.48
2013 04 08 17 43 20794.71
2013 04 08 17 44 20795.08
2013 04 08 17 45 20795.31
2013 04 08 17 46 20795.42
2013 04 08 17 47 20795.59
2013 04 08 17 48 20795.77
2013 04 08 17 49 20795.92
2013 04 08 17 50 20795.95
2013 04 08 17 51 20796.25
2013 04 08 17 52 20796.59
2013 04 08 17 53 20796.71
2013 04 08 17 54 20796.85
2013 04 08 17 55 20796.84
2013 04 08 17 56 20796.88
2013 04 08 17 57 20797.00
2013 04 08 17 58 20797.10
2013 04 08 17 59 20797.29
2013 04 08 18 00 20797.50
2013 04 08 18 01 20797.74
2013 04 08 18 02 20798.05
2013 04 08 18 03 20798.29
2013 04 08 18 04 20798.62
2013 04 08 18 05 20798.95
2013 04 08 18 06 20799.06
2013 04 08 18 07 20799.13
2013 04 08 18 08 20799.30
2013 04 08 18 09 20799.44
2013 04 08 18 10 20799.55
2013 04 08 18 11 20799.72
2013 04 08 18 12 20799.63
2013 04 08 18 13 20799.73
2013 04 08 18 14 20799.94
2013 04 08 18 15 20800.14
2013 04 08 18 16 20800.33
2013 04 08 18 17 20800.48
2013 04 08 18 18 20800.64
2013 04 08 18 19 20800.92
2013 04 08 18 20 20801.13
2013 04 08 18 21 20801.25
2013 04 08 18 22 20801.58
2013 04 08 18 23 20801.70
2013 04 08 18 24 20801.87
2013 04 08 18 25 20802.10
2013 04 08 18 26 20802.24
2013 04 08 18 27 20802.27
2013 04 08 18 28 20802.52
2013 04 08 18 29 20802.70
2013 04 08 18 30 20802.86
2013 04 08 18 31 20802.91
2013 04 08 18 32 20803.17
2013 04 08 18 33 20803.40
2013 04 08 18 34 20803.62
2013 04 08 18 35 20803.76
2013 04 08 18 36 20803.90
2013 04 08 18 37 20804.02
2013 04 08 18 38 20804.21
2013 04 08 18 39 20804.34
2013 04 08 18 40 20804.37
2013 04 08 18 41 20804.46
2013 04 08 18 42 20804.15
2013 04 08 18 43 20804.23
2013 04 08 18 44 20804.43
2013 04 08 18 45 20804.43
2013 04 08 18 46 20804.23
2013 04 08 18 47 20804.21
2013 04 08 18 48 20804.33
2013 04 08 18 49 20804.49
2013 04 08 18 50 20804.65
2013 04 08 18 51 20804.74
2013 04 08 18 52 20804.89
2013 04 08 18 53 20804.99
2013 04 08 18 54 20805.23
2013 04 08 18 55 20805.44
2013 04 08 18 56 20805.47
2013 04 08 18 57 20805.65
2013 04 08 18 58 20805.83
2013 04 08 18 59 20805.95
2013 04 08 19 00 20805.92
2013 04 08 19 01 20805.84
2013 04 08 19 02 20806.06
2013 04 08 19 03 20806.46
2013 04 08 19 04 20806.78
2013 04 08 19 05 20806.82
2013 04 08 19 06 20806.83
2013 04 08 19 07 20807.13
2013 04 08 19 08 20807.29
2013 04 08 19 09 20807.53
2013 04 08 19 10 20807.64
2013 04 08 19 11 20807.72
2013 04 08 19 12 20807.95
2013 04 08 19 13 20808.16
2013 04 08 19 14 20808.26
2013 04 08 19 15 20808.30
2013 04 08 19 16 20808.38
2013 04 08 19 17 20808.48
2013 04 08 19 18 20808.22
2013 04 08 19 19 20808.01
2013 04 08 19 20 20807.93
2013 04 08 19 21 20808.12
2013 04 08 19 22 20808.35
2013 04 08 19 23 20808.55
2013 04 08 19 24 20808.55
2013 04 08 19 25 20808.79
2013 04 08 19 26 20809.09
2013 04 08 19 27 20809.24
2013 04 08 19 28 20809.28
2013 04 08 19 29 20809.15
2013 04 08 19 30 20809.40
2013 04 08 19 31 20809.55
2013 04 08 19 32 20809.71
2013 04 08 19 33 20809.87
2013 04 08 19 34 20810.06
2013 04 08 19 35 20810.36
2013 04 08 19 36 20810.65
2013 04 08 19 37 20810.71
2013 04 08 19 38 20810.72
2013 04 08 19 39 20810.56
2013 04 08 19 40 20810.65
2013 04 08 19 41 20810.73
2013 04 08 19 42 20811.04
2013 04 08 19 43 20811.01
2013 04 08 19 44 20811.00
2013 04 08 19 45 20811.14
2013 04 08 19 46 20811.17
2013 04 08 19 47 20811.37
2013 04 08 19 48 20811.25
2013 04 08 19 49 20811.38
2013 04 08 19 50 20811.53
2013 04 08 19 51 20811.66
2013 04 08 19 52 20811.86
2013 04 08 19 53 20812.16
2013 04 08 19 54 20812.22
2013 04 08 19 55 20812.49
2013 04 08 19 56 20812.38
2013 04 08 19 57 20812.57
2013 04 08 19 58 20812.81
2013 04 08 19 59 20812.79
2013 04 08 20 00 20812.95
2013 04 08 20 01 20813.07
2013 04 08 20 02 20813.27
2013 04 08 20 03 20813.38
2013 04 08 20 04 20813.56
2013 04 08 20 05 20813.71
2013 04 08 20 06 20813.72
2013 04 08 20 07 20813.71
2013 04 08 20 08 20813.83
2013 04 08 20 09 20813.92
2013 04 08 20 10 20814.15
2013 04 08 20 11 20814.15
2013 04 08 20 12 20814.42
2013 04 08 20 13 20814.79
2013 04 08 20 14 20815.04
2013 04 08 20 15 20814.87
2013 04 08 20 16 20815.03
2013 04 08 20 17 20815.22
2013 04 08 20 18 20815.48
2013 04 08 20 19 20815.48
2013 04 08 20 20 20815.59
2013 04 08 20 21 20815.84
2013 04 08 20 22 20816.05
2013 04 08 20 23 20815.93
2013 04 08 20 24 20815.83
2013 04 08 20 25 20815.89
2013 04 08 20 26 20815.88
2013 04 08 20 27 20816.07
2013 04 08 20 28 20816.50
2013 04 08 20 29 20816.56
2013 04 08 20 30 20816.52
2013 04 08 20 31 20816.80
2013 04 08 20 32 20817.22
2013 04 08 20 33 20817.61
2013 04 08 20 34 20817.76
2013 04 08 20 35 20817.82
2013 04 08 20 36 20818.16
2013 04 08 20 37 20818.10
2013 04 08 20 38 20818.07
2013 04 08 20 39 20818.03
2013 04 08 20 40 20818.11
2013 04 08 20 41 20818.20
2013 04 08 20 42 20818.47
2013 04 08 20 43 20818.63
2013 04 08 20 44 20818.54
2013 04 08 20 45 20818.64
2013 04 08 20 46 20818.74
2013 04 08 20 47 20818.92
2013 04 08 20 48 20819.14
2013 04 08 20 49 20819.18
2013 04 08 20 50 20819.21
2013 04 08 20 51 20819.35
2013 04 08 20 52 20819.47
2013 04 08 20 53 20819.56
2013 04 08 20 54 20819.76
2013 04 08 20 55 20820.04
2013 04 08 20 56 20820.04
2013 04 08 20 57 20820.18
2013 04 08 20 58 20820.10
2013 04 08 20 59 20820.09
2013 04 08 21 00 20820.14
2013 04 08 21 01 20820.32
2013 04 08 21 02 20820.58
2013 04 08 21 03 20820.85
2013 04 08 21 04 20821.17
2013 04 08 21 05 20821.57
2013 04 08 21 06 20821.84
2013 04 08 21 07 20822.36
2013 04 08 21 08 20822.64
2013 04 08 21 09 20822.85
2013 04 08 21 10 20822.92
2013 04 08 21 11 20822.90
2013 04 08 21 12 20822.75
2013 04 08 21 13 20822.81
2013 04 08 21 14 20822.89
2013 04 08 21 15 20823.06
2013 04 08 21 16 20823.36
2013 04 08 21 17 20823.79
2013 04 08 21 18 20823.96
2013 04 08 21 19 20824.25
2013 04 08 21 20 20824.28
2013 04 08 21 21 20824.28
2013 04 08 21 22 20824.28
2013 04 08 21 23 20824.06
2013 04 08 21 24 20823.92
2013 04 08 21 25 20823.73
2013 04 08 21 26 20823.69
2013 04 08 21 27 20823.94
2013 04 08 21 28 20824.12
2013 04 08 21 29 20824.59
2013 04 08 21 30 20824.89
2013 04 08 21 31 20825.02
2013 04 08 21 32 20825.18
2013 04 08 21 33 20825.53
2013 04 08 21 34 20825.73
2013 04 08 21 35 20826.08
2013 04 08 21 36 20826.28
2013 04 08 21 37 20826.51
2013 04 08 21 38 20826.46
2013 04 08 21 39 20826.93
2013 04 08 21 40 20826.90
2013 04 08 21 41 20827.04
2013 04 08 21 42 20827.41
2013 04 08 21 43 20827.30
2013 04 08 21 44 20827.45
2013 04 08 21 45 20827.47
2013 04 08 21 46 20827.66
2013 04 08 21 47 20827.75
2013 04 08 21 48 20827.78
2013 04 08 21 49 20827.98
2013 04 08 21 50 20827.98
2013 04 08 21 51 20828.03
2013 04 08 21 52 20828.16
2013 04 08 21 53 20828.18
2013 04 08 21 54 20828.31
2013 04 08 21 55 20828.30
2013 04 08 21 56 20828.41
2013 04 08 21 57 20828.47
2013 04 08 21 58 20828.42
2013 04 08 21 59 20828.32
2013 04 08 22 00 20828.46
2013 04 08 22 01 20828.52
2013 04 08 22 02 20828.31
2013 04 08 22 03 20828.33
2013 04 08 22 04 20828.12
2013 04 08 22 05 20827.78
2013 04 08 22 06 20827.75
2013 04 08 22 07 20827.43
2013 04 08 22 08 20827.33
2013 04 08 22 09 20827.31
2013 04 08 22 10 20827.09
2013 04 08 22 11 20826.92
2013 04 08 22 12 20826.77
2013 04 08 22 13 20826.59
2013 04 08 22 14 20826.45
2013 04 08 22 15 20826.58
2013 04 08 22 16 20826.42
2013 04 08 22 17 20826.46
2013 04 08 22 18 20826.73
2013 04 08 22 19 20826.77
2013 04 08 22 20 20826.87
2013 04 08 22 21 20826.96
2013 04 08 22 22 20827.23
2013 04 08 22 23 20827.36
2013 04 08 22 24 20827.47
2013 04 08 22 25 20827.79
2013 04 08 22 26 20827.77
2013 04 08 22 27 20828.30
2013 04 08 22 28 20828.26
2013 04 08 22 29 20827.75
2013 04 08 22 30 20827.81
2013 04 08 22 31 20827.81
2013 04 08 22 32 20827.82
2013 04 08 22 33 20828.00
2013 04 08 22 34 20828.20
2013 04 08 22 35 20828.18
2013 04 08 22 36 20828.26
2013 04 08 22 37 20827.97
2013 04 08 22 38 20827.73
2013 04 08 22 39 20827.67
2013 04 08 22 40 20827.37
2013 04 08 22 41 20826.66
2013 04 08 22 42 20827.07
2013 04 08 22 43 20826.40
2013 04 08 22 44 20826.62
2013 04 08 22 45 20826.92
2013 04 08 22 46 20826.95
2013 04 08 22 47 20827.16
2013 04 08 22 48 20827.51
2013 04 08 22 49 20827.99
2013 04 08 22 50 20828.27
2013 04 08 22 51 20828.44
2013 04 08 22 52 20828.74
2013 04 08 22 53 20828.89
2013 04 08 22 54 20829.18
2013 04 08 22 55 20829.33
2013 04 08 22 56 20829.53
2013 04 08 22 57 20829.62
2013 04 08 22 58 20829.80
2013 04 08 22 59 20829.72
2013 04 08 23 00 20829.49
2013 04 08 23 01 20829.48
2013 04 08 23 02 20829.42
2013 04 08 23 03 20829.53
2013 04 08 23 04 20829.56
2013 04 08 23 05 20829.67
2013 04 08 23 06 20829.88
2013 04 08 23 07 20830.09
2013 04 08 23 08 20830.21
2013 04 08 23 09 20830.09
2013 04 08 23 10 20830.26
2013 04 08 23 11 20830.25
2013 04 08 23 12 20829.94
2013 04 08 23 13 20829.94
2013 04 08 23 14 20829.92
2013 04 08 23 15 20829.88
2013 04 08 23 16 20830.10
2013 04 08 23 17 20830.34
2013 04 08 23 18 20830.48
2013 04 08 23 19 20830.56
2013 04 08 23 20 20831.13
2013 04 08 23 21 20831.50
2013 04 08 23 22 20831.87
2013 04 08 23 23 20831.93
2013 04 08 23 24 20831.95
2013 04 08 23 25 20832.07
2013 04 08 23 26 20831.90
2013 04 08 23 27 20831.71
2013 04 08 23 28 20832.27
2013 04 08 23 29 20832.03
2013 04 08 23 30 20831.64
2013 04 08 23 31 20831.78
2013 04 08 23 32 20831.79
2013 04 08 23 33 20831.33
2013 04 08 23 34 20831.52
2013 04 08 23 35 20831.59
2013 04 08 23 36 20831.38
2013 04 08 23 37 20831.47
2013 04 08 23 38 20831.56
2013 04 08 23 39 20831.62
2013 04 08 23 40 20831.46
2013 04 08 23 41 20831.52
2013 04 08 23 42 20831.47
2013 04 08 23 43 20831.48
2013 04 08 23 44 20831.46
2013 04 08 23 45 20831.62
2013 04 08 23 46 20831.84
2013 04 08 23 47 20831.98
2013 04 08 23 48 20832.17
2013 04 08 23 49 20832.26
2013 04 08 23 50 20832.39
2013 04 08 23 51 20832.47
2013 04 08 23 52 20832.56
2013 04 08 23 53 20832.81
2013 04 08 23 54 20833.01
2013 04 08 23 55 20833.43
2013 04 08 23 56 20833.90
2013 04 08 23 57 20834.20
2013 04 08 23 58 20834.43
2013 04 08 23 59 20834.66
2013 04 09 00 00 20834.89
2013 04 09 00 01 20835.01
2013 04 09 00 02 20834.75
2013 04 09 00 03 20835.28
2013 04 09 00 04 20835.38
2013 04 09 00 05 20834.88
2013 04 09 00 06 20835.35
2013 04 09 00 07 20835.17
2013 04 09 00 08 20834.86
2013 04 09 00 09 20835.40
2013 04 09 00 10 20834.84
2013 04 09 00 11 20834.87
2013 04 09 00 12 20834.69
2013 04 09 00 13 20834.69
2013 04 09 00 14 20834.64
2013 04 09 00 15 20834.74
2013 04 09 00 16 20834.68
2013 04 09 00 17 20835.24
2013 04 09 00 18 20835.46
2013 04 09 00 19 20835.56
2013 04 09 00 20 20835.77
2013 04 09 00 21 20835.92
2013 04 09 00 22 20835.99
2013 04 09 00 23 20836.08
2013 04 09 00 24 20836.01
2013 04 09 00 25 20836.03
2013 04 09 00 26 20835.94
2013 04 09 00 27 20835.87
2013 04 09 00 28 20835.93
2013 04 09 00 29 20835.72
2013 04 09 00 30 20835.58
2013 04 09 00 31 20835.49
2013 04 09 00 32 20835.06
2013 04 09 00 33 20834.73
2013 04 09 00 34 20834.42
2013 04 09 00 35 20833.97
2013 04 09 00 36 20833.66
2013 04 09 00 37 20833.18
2013 04 09 00 38 20832.91
2013 04 09 00 39 20832.83
2013 04 09 00 40 20832.59
2013 04 09 00 41 20832.57
2013 04 09 00 42 20832.31
2013 04 09 00 43 20832.29
2013 04 09 00 44 20832.25
2013 04 09 00 45 20832.25
2013 04 09 00 46 20832.45
2013 04 09 00 47 20832.70
2013 04 09 00 48 20832.81
2013 04 09 00 49 20833.07
2013 04 09 00 50 20832.73
2013 04 09 00 51 20832.85
2013 04 09 00 52 20832.74
2013 04 09 00 53 20832.82
2013 04 09 00 54 20833.08
2013 04 09 00 55 20832.72
2013 04 09 00 56 20833.09
2013 04 09 00 57 20833.09
2013 04 09 00 58 20833.21
2013 04 09 00 59 20833.24
2013 04 09 01 00 20833.39
2013 04 09 01 01 20833.52
2013 04 09 01 02 20833.56
2013 04 09 01 03 20833.54
2013 04 09 01 04 20833.66
2013 04 09 01 05 20833.69
2013 04 09 01 06 20833.51
2013 04 09 01 07 20833.68
2013 04 09 01 08 20833.72
2013 04 09 01 09 20833.77
2013 04 09 01 10 20834.02
2013 04 09 01 11 20833.87
2013 04 09 01 12 20833.73
2013 04 09 01 13 20833.76
2013 04 09 01 14 20833.62
2013 04 09 01 15 20833.75
2013 04 09 01 16 20833.89
2013 04 09 01 17 20833.81
2013 04 09 01 18 20834.02
2013 04 09 01 19 20833.78
2013 04 09 01 20 20833.98
2013 04 09 01 21 20833.99
2013 04 09 01 22 20834.20
2013 04 09 01 23 20834.33
2013 04 09 01 24 20834.38
2013 04 09 01 25 20834.25
2013 04 09 01 26 20834.06
2013 04 09 01 27 20833.91
2013 04 09 01 28 20833.90
2013 04 09 01 29 20833.75
2013 04 09 01 30 20833.98
2013 04 09 01 31 20833.63
2013 04 09 01 32 20833.56
2013 04 09 01 33 20833.40
2013 04 09 01 34 20833.00
2013 04 09 01 35 20833.06
2013 04 09 01 36 20832.63
2013 04 09 01 37 20832.51
2013 04 09 01 38 20832.31
2013 04 09 01 39 20832.10
2013 04 09 01 40 20831.90
2013 04 09 01 41 20831.48
2013 04 09 01 42 20831.39
2013 04 09 01 43 20831.15
2013 04 09 01 44 20830.72
2013 04 09 01 45 20830.75
2013 04 09 01 46 20830.54
2013 04 09 01 47 20830.09
2013 04 09 01 48 20829.99
2013 04 09 01 49 20829.97
2013 04 09 01 50 20829.97
2013 04 09 01 51 20830.12
2013 04 09 01 52 20830.27
2013 04 09 01 53 20829.92
2013 04 09 01 54 20829.37
2013 04 09 01 55 20829.05
2013 04 09 01 56 20828.54
2013 04 09 01 57 20828.18
2013 04 09 01 58 20827.99
2013 04 09 01 59 20827.60
2013 04 09 02 00 20827.34
2013 04 09 02 01 20826.95
2013 04 09 02 02 20826.77
2013 04 09 02 03 20826.64
2013 04 09 02 04 20826.36
2013 04 09 02 05 20826.16
2013 04 09 02 06 20826.03
2013 04 09 02 07 20825.91
2013 04 09 02 08 20825.99
2013 04 09 02 09 20826.08
2013 04 09 02 10 20826.15
2013 04 09 02 11 20826.19
2013 04 09 02 12 20826.21
2013 04 09 02 13 20826.33
2013 04 09 02 14 20826.50
2013 04 09 02 15 20826.61
2013 04 09 02 16 20826.73
2013 04 09 02 17 20826.83
2013 04 09 02 18 20826.90
2013 04 09 02 19 20827.06
2013 04 09 02 20 20827.12
2013 04 09 02 21 20827.21
2013 04 09 02 22 20827.18
2013 04 09 02 23 20827.15
2013 04 09 02 24 20827.20
2013 04 09 02 25 20827.13
2013 04 09 02 26 20827.19
2013 04 09 02 27 20827.14
2013 04 09 02 28 20827.08
2013 04 09 02 29 20827.01
2013 04 09 02 30 20827.16
2013 04 09 02 31 20827.19
2013 04 09 02 32 20827.31
2013 04 09 02 33 20827.45
2013 04 09 02 34 20827.49
2013 04 09 02 35 20827.49
2013 04 09 02 36 20827.53
2013 04 09 02 37 20827.63
2013 04 09 02 38 20827.62
2013 04 09 02 39 20827.62
2013 04 09 02 40 20827.63
2013 04 09 02 41 20827.63
2013 04 09 02 42 20827.65
2013 04 09 02 43 20827.71
2013 04 09 02 44 20827.74
2013 04 09 02 45 20827.87
2013 04 09 02 46 20827.96
2013 04 09 02 47 20828.09
2013 04 09 02 48 20828.24
2013 04 09 02 49 20828.33
2013 04 09 02 50 20828.57
2013 04 09 02 51 20828.54
2013 04 09 02 52 20828.84
2013 04 09 02 53 20828.90
2013 04 09 02 54 20828.90
2013 04 09 02 55 20828.97
2013 04 09 02 56 20829.04
2013 04 09 02 57 20829.06
2013 04 09 02 58 20829.10
2013 04 09 02 59 20829.22
2013 04 09 03 00 20829.35
2013 04 09 03 01 20829.38
2013 04 09 03 02 20829.50
2013 04 09 03 03 20829.61
2013 04 09 03 04 20829.59
2013 04 09 03 05 20829.51
2013 04 09 03 06 20829.63
2013 04 09 03 07 20829.62
2013 04 09 03 08 20829.55
2013 04 09 03 09 20829.54
2013 04 09 03 10 20829.49
2013 04 09 03 11 20829.34
2013 04 09 03 12 20829.29
2013 04 09 03 13 20829.09
2013 04 09 03 14 20828.88
2013 04 09 03 15 20828.78
2013 04 09 03 16 20828.75
2013 04 09 03 17 20828.57
2013 04 09 03 18 20828.48
2013 04 09 03 19 20828.41
2013 04 09 03 20 20828.41
2013 04 09 03 21 20828.35
2013 04 09 03 22 20828.37
2013 04 09 03 23 20828.48
2013 04 09 03 24 20828.50
2013 04 09 03 25 20828.52
2013 04 09 03 26 20828.50
2013 04 09 03 27 20828.55
2013 04 09 03 28 20828.48
2013 04 09 03 29 20828.24
2013 04 09 03 30 20828.29
2013 04 09 03 31 20828.23
2013 04 09 03 32 20828.14
2013 04 09 03 33 20828.03
2013 04 09 03 34 20827.96
2013 04 09 03 35 20828.01
2013 04 09 03 36 20828.10
2013 04 09 03 37 20828.16
2013 04 09 03 38 20828.21
2013 04 09 03 39 20828.30
2013 04 09 03 40 20828.42
2013 04 09 03 41 20828.47
2013 04 09 03 42 20828.45
2013 04 09 03 43 20828.40
2013 04 09 03 44 20828.50
2013 04 09 03 45 20828.59
2013 04 09 03 46 20828.68
2013 04 09 03 47 20828.87
2013 04 09 03 48 20829.02
2013 04 09 03 49 20828.96
2013 04 09 03 50 20828.84
2013 04 09 03 51 20828.80
2013 04 09 03 52 20828.64
2013 04 09 03 53 20828.52
2013 04 09 03 54 20828.29
2013 04 09 03 55 20828.08
2013 04 09 03 56 20827.91
2013 04 09 03 57 20827.79
2013 04 09 03 58 20827.63
2013 04 09 03 59 20827.51
2013 04 09 04 00 20827.56
2013 04 09 04 01 20827.61
2013 04 09 04 02 20827.66
2013 04 09 04 03 20827.77
2013 04 09 04 04 20827.75
2013 04 09 04 05 20827.80
2013 04 09 04 06 20827.76
2013 04 09 04 07 20827.75
2013 04 09 04 08 20827.74
2013 04 09 04 09 20827.76
2013 04 09 04 10 20827.72
2013 04 09 04 11 20827.56
2013 04 09 04 12 20827.52
2013 04 09 04 13 20827.43
2013 04 09 04 14 20827.36
2013 04 09 04 15 20827.27
2013 04 09 04 16 20827.29
2013 04 09 04 17 20827.34
2013 04 09 04 18 20827.42
2013 04 09 04 19 20827.50
2013 04 09 04 20 20827.70
2013 04 09 04 21 20828.06
2013 04 09 04 22 20828.32
2013 04 09 04 23 20828.46
2013 04 09 04 24 20828.95
2013 04 09 04 25 20829.64
2013 04 09 04 26 20829.90
2013 04 09 04 27 20830.08
2013 04 09 04 28 20829.84
2013 04 09 04 29 20829.47
2013 04 09 04 30 20829.01
2013 04 09 04 31 20829.23
2013 04 09 04 32 20829.25
2013 04 09 04 33 20828.92
2013 04 09 04 34 20828.70
2013 04 09 04 35 20828.71
2013 04 09 04 36 20828.66
2013 04 09 04 37 20827.67
2013 04 09 04 38 20828.90
2013 04 09 04 39 20829.18
2013 04 09 04 40 20829.77
2013 04 09 04 41 20829.74
2013 04 09 04 42 20829.90
2013 04 09 04 43 20829.96
2013 04 09 04 44 20830.06
2013 04 09 04 45 20830.31
2013 04 09 04 46 20831.06
2013 04 09 04 47 20831.94
2013 04 09 04 48 20831.92
2013 04 09 04 49 20832.12
2013 04 09 04 50 20831.61
